Date,USD_TRY,EUR_TRY,GBP_TRY,AED_TRY,AZN_TRY,BGN_TRY,CNY_TRY,DKK_TRY,KRW_TRY,IRR_TRY,SEK_TRY,CHF_TRY,JPY_TRY,CAD_TRY,QAR_TRY,KWD_TRY,NOK_TRY,PKR_TRY,RON_TRY,RUB_TRY,SAR_TRY,XDR_TRY
04-08-2021,8.3229,9.8906,11.5643,,,5.0283,1.2803,1.3276,,0.01971,0.9658,9.1854,7.6053,6.6435,2.2658,27.5563,0.94556,0.05033,1.9995,0.11357,2.2193,11.8964
05-08-2021,8.4193,9.9891,11.7123,,,5.0786,1.2958,1.3411,,0.01993,0.97538,9.2864,7.6972,6.7082,2.2994,27.8725,0.95436,0.05097,2.0195,0.1149,2.245,12.0303
06-08-2021,8.5262,10.0976,11.8463,,,5.1338,1.312,1.3557,,0.02019,0.98639,9.3866,7.7641,6.802,2.3286,28.216,0.96348,0.05163,2.0421,0.1159,2.2735,12.1709
07-08-2021,,,,,,,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,,,,,,,
09-08-2021,8.5619,10.1149,11.8958,,,5.1427,1.3165,1.358,,0.02027,0.98934,9.4087,7.78,6.8365,2.3383,28.3323,0.96724,0.05186,2.0464,0.11637,2.283,12.2092
10-08-2021,8.6426,10.1622,11.9714,,,5.1667,1.3267,1.3643,,0.02046,0.99136,9.4099,7.8269,6.8783,2.3604,28.5695,0.96754,0.05228,2.0565,0.11696,2.3045,12.2971
11-08-2021,8.6205,10.1112,11.9262,,,5.1407,1.3227,1.3574,,0.02041,0.98534,9.3347,7.7855,6.8498,2.3544,28.4867,0.96249,0.05216,2.0452,0.11647,2.2987,12.2515
12-08-2021,8.6244,10.1014,11.8977,,,5.1359,1.3224,1.3561,,0.02042,0.98387,9.3164,7.7685,6.8722,2.3554,28.4881,0.96373,0.05242,2.0434,0.11586,2.2996,12.2451
13-08-2021,8.5723,10.064,11.8612,,,5.1168,1.3162,1.3511,,0.0203,0.98442,9.2769,7.7451,6.8408,2.3369,28.3311,0.96751,0.05185,2.0361,0.11599,2.2858,12.188
14-08-2021,,,,,,,,,,,,,,,,,,,,,,
15-08-2021,,,,,,,,,,,,,,,,,,,,,,
16-08-2021,8.5359,10.0251,11.7644,,,5.097,1.3098,1.3459,,0.02021,0.97879,9.2331,7.7206,6.8094,2.3312,28.2041,0.96346,0.05161,2.0293,0.11555,2.276,12.1339
17-08-2021,8.4681,9.9762,11.7146,,,5.0719,1.3002,1.3394,,0.02005,0.97363,9.2397,7.7251,6.7398,2.2758,28.0059,0.95624,0.05117,2.0194,0.11469,2.2579,12.0619
18-08-2021,8.4141,9.9022,11.5906,,,5.0345,1.291,1.3295,,0.01992,0.96712,9.2125,7.6794,6.661,2.2727,27.8221,0.94865,0.05086,2.0001,0.1139,2.2435,11.9763
19-08-2021,8.4632,9.9174,11.6189,,,5.0427,1.2985,1.3316,,0.02004,0.96465,9.2364,7.6987,6.6982,2.2786,27.9655,0.94796,0.05122,2.0021,0.11441,2.2566,12.0232
20-08-2021,8.5111,9.9491,11.6324,,,5.0584,1.3035,1.3357,,0.02015,0.9658,9.263,7.7395,6.6712,2.2898,28.1067,0.94496,0.05151,2.0076,0.11419,2.2694,12.0746
21-08-2021,,,,,,,,,,,,,,,,,,,,,,
22-08-2021,,,,,,,,,,,,,,,,,,,,,,
23-08-2021,8.5254,9.9551,11.5903,,,5.0613,1.3045,1.3365,0.00717,0.02018,0.96113,9.2741,7.7561,6.5961,2.3048,28.1507,0.93668,0.05153,2.0062,0.11391,2.2732,12.0845
24-08-2021,8.4572,9.9144,11.5361,,,5.0407,1.2962,1.3311,0.00717,0.02002,0.96163,9.2125,7.6696,6.6279,2.2741,27.9366,0.94133,0.05112,1.9986,0.11353,2.2551,12.0055
25-08-2021,8.4132,9.8728,11.5221,,,5.0196,1.2914,1.3255,0.00717,0.01992,0.96244,9.1938,7.6468,6.654,2.2709,27.798,0.94512,0.05057,1.9919,0.11311,2.2433,11.9549
26-08-2021,8.3797,9.8404,11.4774,,,5.0032,1.2866,1.3212,0.00714,0.01984,0.95913,9.1479,7.6135,6.6331,2.2863,27.6885,0.9458,0.05029,1.9851,0.11297,2.2344,11.9101
27-08-2021,8.3578,9.8352,11.4647,,,5.0002,1.2819,1.3204,0.00711,0.01979,0.9567,9.0995,7.57,6.6189,2.2826,27.612,0.94666,0.04984,1.9833,0.11229,2.2285,11.8843
28-08-2021,,,,,,,,,,,,,,,,,,,,,,
29-08-2021,,,,,,,,,,,,,,,,,,,,,,
30-08-2021,,,,,,,,,,,,,,,,,,,,,,
31-08-2021,8.3753,9.8494,11.4631,,,5.0078,1.2853,1.3224,0.00712,0.01983,0.95772,9.1081,7.5884,6.6004,2.2711,27.6667,0.94734,0.04999,1.9852,0.11246,2.2331,11.9055
01-09-2021,8.3043,9.8228,11.4225,,,4.994,1.2779,1.3189,0.00713,0.01966,0.96207,9.0617,7.5393,6.5898,2.2369,27.4547,0.95727,0.04948,1.9789,0.11267,2.2141,11.8368
02-09-2021,8.2876,9.791,11.3819,,,4.9779,1.2747,1.3145,0.00711,0.01962,0.95607,9.0132,7.4941,6.5714,2.2589,27.3977,0.95146,0.04932,1.9731,0.11267,2.2097,11.8026
03-09-2021,8.2633,9.7911,11.3749,,,4.9779,1.272,1.3147,0.00709,0.01956,0.95661,9.0063,7.4937,6.5503,2.2463,27.319,0.9489,0.04913,1.9714,0.11286,2.2033,11.7851
04-09-2021,,,,,,,,,,,,,,,,,,,,,,
05-09-2021,,,,,,,,,,,,,,,,,,,,,,
06-09-2021,8.295,9.8492,11.452,,,5.0077,1.2781,1.3224,0.00713,0.01964,0.96377,9.0496,7.5248,6.6047,2.237,27.4318,0.95653,0.04932,1.982,0.11327,2.2117,11.8426
07-09-2021,8.2767,9.8199,11.4368,,,5.0012,1.2748,1.3185,0.00712,0.0196,0.96199,9.0165,7.5147,6.5881,2.26,27.383,0.95279,0.04925,1.9739,0.11282,2.2069,11.8148
08-09-2021,8.2981,9.8506,11.4403,,,5.0081,1.277,1.3226,0.00711,0.01965,0.96593,9.0553,7.5291,6.5939,2.2663,27.4515,0.95572,0.04912,1.9791,0.1127,2.2125,11.8434
09-09-2021,8.4063,9.9394,11.5501,,,5.0533,1.294,1.3346,0.00717,0.0199,0.97194,9.112,7.6054,6.6238,2.2956,27.7914,0.96346,0.04982,1.9972,0.11387,2.2413,11.9768
10-09-2021,8.4655,10.0142,11.6671,,,5.0914,1.3038,1.3446,0.0072,0.02004,0.978,9.1881,7.6819,6.659,2.3068,27.9931,0.97122,0.05013,2.013,0.11523,2.2571,12.0696
11-09-2021,,,,,,,,,,,,,,,,,,,,,,
12-09-2021,,,,,,,,,,,,,,,,,,,,,,
13-09-2021,8.4044,9.9478,11.64,,,5.0577,1.2978,1.3357,0.00716,0.0199,0.97236,9.1485,7.6271,6.6536,2.2703,27.8069,0.97074,0.0497,2.0011,0.11485,2.2408,11.9932
14-09-2021,8.4441,9.9496,11.6493,,,5.0587,1.3008,1.3359,0.00714,0.01999,0.97245,9.1386,7.6509,6.653,2.3061,27.919,0.97317,0.04991,2.0009,0.115,2.2514,12.0237
15-09-2021,8.4314,9.9615,11.6686,,,5.0647,1.3008,1.3376,0.00716,0.01996,0.97746,9.1267,7.6421,6.6546,2.3026,27.8803,0.97614,0.04985,2.0016,0.1151,2.248,12.0216
16-09-2021,8.4272,9.9616,11.6333,,,5.0648,1.3023,1.3376,0.00717,0.01995,0.97745,9.1592,7.688,6.6368,2.3015,27.8669,0.97818,0.0494,2.0018,0.11517,2.2468,12.0231
17-09-2021,8.4402,9.9382,11.6476,,,5.0531,1.3023,1.3345,0.00716,0.01998,0.97487,9.1178,7.698,6.6695,2.3051,27.9014,0.97826,0.05002,1.9971,0.11583,2.2504,12.024
18-09-2021,,,,,,,,,,,,,,,,,,,,,,
19-09-2021,,,,,,,,,,,,,,,,,,,,,,
20-09-2021,8.5678,10.0921,11.7976,,,5.1314,1.3201,1.3551,0.00724,0.02029,0.99011,9.2199,7.7731,6.7617,2.34,28.3139,0.99341,0.05082,2.0279,0.11738,2.2846,12.1981
21-09-2021,8.6648,10.1467,11.8298,,,5.1589,1.3325,1.3624,0.00725,0.02051,0.98868,9.2813,7.8821,6.7481,2.3663,28.6254,0.98724,0.05096,2.0389,0.11741,2.3105,12.3043
22-09-2021,8.6301,10.1272,11.7875,,,5.1489,1.3272,1.3598,0.00725,0.02043,0.99178,9.3029,7.8596,6.7567,2.357,28.5115,0.99258,0.05073,2.0348,0.11719,2.3012,12.2647
23-09-2021,8.6349,10.1291,11.7585,,,5.147,1.3278,1.36,0.00726,0.02044,0.99113,9.3366,7.8661,6.7426,2.3579,28.5267,0.99564,0.05075,2.0351,0.11788,2.3023,12.2672
24-09-2021,8.6584,10.1456,11.8191,,,5.1581,1.3328,1.3622,0.00734,0.0205,0.99614,9.3407,7.8569,6.82,2.359,28.6037,1.0031,0.05087,2.0382,0.1184,2.3086,12.2966
25-09-2021,,,,,,,,,,,,,,,,,,,,,,
26-09-2021,,,,,,,,,,,,,,,,,,,,,,
27-09-2021,8.824,10.3526,12.0717,,,5.2634,1.3574,1.39,0.00745,0.02089,1.0175,9.5285,7.9685,6.9465,2.388,29.1513,1.0246,0.0518,2.0795,0.12028,2.3526,12.5335
28-09-2021,8.8355,10.3364,12.0759,,,5.2552,1.3598,1.3879,0.00745,0.02092,1.0127,9.5025,7.9493,6.9772,2.4127,29.1693,1.026,0.05177,2.0769,0.12096,2.3556,12.5345
29-09-2021,8.8585,10.3486,12.0686,,,5.2614,1.364,1.3895,0.00743,0.02097,1.0109,9.523,7.9366,6.9988,2.4192,29.2321,1.0234,0.0517,2.0792,0.12137,2.3616,12.5548
30-09-2021,8.8433,10.3135,11.9292,,,5.2465,1.36,1.3849,0.00742,0.02094,1.0071,9.4945,7.9227,6.9617,2.4116,29.1724,1.0153,0.05149,2.0724,0.12087,2.3575,12.5145
01-10-2021,8.8785,10.2933,11.9175,,,5.2332,1.366,1.3821,0.00745,0.02102,1.0057,9.4755,7.9112,6.9663,2.4244,29.2666,1.0069,0.05189,2.0689,0.12139,2.3672,12.531
02-10-2021,,,,,,,,,,,,,,,,,,,,,,
03-10-2021,,,,,,,,,,,,,,,,,,,,,,
04-10-2021,8.8469,10.2484,11.915,,,5.2104,1.3646,1.3758,0.00742,0.02095,1.0042,9.474,7.9396,6.9547,2.4162,29.1721,1.0129,0.05153,2.0596,0.12046,2.3588,12.497
05-10-2021,8.8522,10.2822,11.9972,,,5.2277,1.3655,1.3804,0.00745,0.02096,1.0092,9.5097,7.9438,7.0052,2.4111,29.1975,1.0257,0.05148,2.0665,0.12074,2.3603,12.5216
06-10-2021,8.8444,10.2583,12.0225,,,5.2154,1.3642,1.3771,0.00741,0.02094,1.0082,9.522,7.9363,7.011,2.4152,29.1687,1.0301,0.05142,2.0611,0.12114,2.3583,12.5078
07-10-2021,8.9065,10.2876,12.0644,,,5.2305,1.3738,1.3808,0.0074,0.02109,1.0074,9.5561,7.9655,7.0412,2.4291,29.3695,1.0326,0.05177,2.0676,0.12203,2.3749,12.5723
08-10-2021,8.8609,10.2469,12.0252,,,5.2098,1.3668,1.3751,0.0074,0.02098,1.0046,9.5408,7.9363,7.0337,2.4196,29.2145,1.0285,0.05154,2.0596,0.12207,2.3627,12.5159
09-10-2021,,,,,,,,,,,,,,,,,,,,,,
10-10-2021,,,,,,,,,,,,,,,,,,,,,,
11-10-2021,8.8982,10.2832,12.0904,,,5.2281,1.3722,1.3797,0.0074,0.02107,1.0094,9.551,7.9347,7.0841,2.4169,29.3305,1.0355,0.05177,2.0664,0.12289,2.3727,12.5627
12-10-2021,8.9367,10.3398,12.1689,,,5.2568,1.3793,1.3873,0.00743,0.02116,1.0178,9.6198,7.8984,7.1648,2.4247,29.462,1.0441,0.05196,2.0773,0.12402,2.3829,12.6168
13-10-2021,8.9996,10.4026,12.2237,,,5.2888,1.3869,1.3958,0.00747,0.02131,1.0238,9.6797,7.9243,7.2094,2.4553,29.6492,1.0498,0.05226,2.0897,0.12454,2.3995,12.6933
14-10-2021,9.0222,10.4268,12.2703,,,5.3016,1.392,1.3991,0.00753,0.02136,1.0255,9.6969,7.9263,7.2391,2.4595,29.7225,1.0553,0.05252,2.0948,0.1249,2.4055,12.7253
15-10-2021,9.1416,10.612,12.5098,,,5.3955,1.4123,1.424,0.00767,0.02164,1.0545,9.9068,8.0417,7.3692,2.4963,30.1295,1.0811,0.0531,2.132,0.12676,2.4372,12.9218
16-10-2021,,,,,,,,,,,,,,,,,,,,,,
17-10-2021,,,,,,,,,,,,,,,,,,,,,,
18-10-2021,9.1993,10.6785,12.6071,,,5.4293,1.4224,1.433,0.00774,0.02178,1.0613,9.9394,8.033,7.4404,2.5119,30.3166,1.0909,0.0534,2.1456,0.12842,2.4526,12.9989
19-10-2021,9.2667,10.7375,12.7042,,,5.4591,1.4326,1.4409,0.00776,0.02194,1.0663,9.9876,8.0842,7.4652,2.5278,30.5291,1.0952,0.05355,2.1576,0.12937,2.4706,13.0859
20-10-2021,9.2845,10.8237,12.7928,,,5.503,1.4437,1.4524,0.00784,0.02198,1.0746,10.074,8.1201,7.5211,2.5255,30.612,1.108,0.05348,2.1748,0.13021,2.4753,13.1529
21-10-2021,9.314,10.8308,12.8022,,,5.5066,1.4485,1.4534,0.00788,0.02205,1.0762,10.0556,8.1206,7.5305,2.5434,30.7057,1.1078,0.05337,2.1762,0.13043,2.4832,13.1787
22-10-2021,9.2857,10.8108,12.799,,,5.4967,1.4432,1.4507,0.00785,0.02198,1.0757,10.0783,8.1216,7.5174,2.5216,30.6207,1.1121,0.05319,2.1731,0.12994,2.4757,13.1489
23-10-2021,,,,,,,,,,,,,,,,,,,,,,
24-10-2021,,,,,,,,,,,,,,,,,,,,,,
25-10-2021,9.586,11.1566,13.199,,,5.6722,1.4916,1.4971,0.00811,0.0227,1.1129,10.4293,8.3967,7.7595,2.618,31.6191,1.1469,0.05463,2.243,0.13501,2.5557,13.5746
26-10-2021,9.7362,11.3283,13.3814,,,5.7594,1.5163,1.5202,0.00828,0.02305,1.1284,10.5803,8.5452,7.869,2.6567,32.1076,1.1645,0.05547,2.277,0.13816,2.5958,13.7875
27-10-2021,9.4575,10.9812,13.0228,,,5.5832,1.4737,1.4738,0.00806,0.02239,1.0939,10.25,8.2768,7.634,2.5829,31.177,1.1302,0.05365,2.2071,0.1354,2.5214,13.384
28-10-2021,9.4813,10.998,13.0023,,,5.5916,1.4753,1.476,0.00805,0.02245,1.0964,10.2968,8.315,7.6305,2.5894,31.2504,1.127,0.05452,2.2106,0.13458,2.5278,13.4089
29-10-2021,,,,,,,,,,,,,,,,,,,,,,
30-10-2021,,,,,,,,,,,,,,,,,,,,,,
31-10-2021,,,,,,,,,,,,,,,,,,,,,,
01-11-2021,9.4813,10.998,13.0023,,,5.5916,1.4753,1.476,0.00805,0.02245,1.0964,10.2968,8.315,7.6305,2.5894,31.2504,1.127,0.05452,2.2106,0.13458,2.5278,13.4089
02-11-2021,9.5287,11.0216,12.9943,,,5.6035,1.4807,1.4792,0.00805,0.02256,1.1052,10.3844,8.3174,7.6839,2.6023,31.3963,1.1266,0.05544,2.2143,0.13353,2.5403,13.4507
03-11-2021,9.5171,11.0413,12.9644,,,5.6135,1.4792,1.4819,0.00805,0.02253,1.1113,10.4196,8.3574,7.6644,2.592,31.3676,1.1262,0.0557,2.2185,0.13205,2.5372,13.4523
04-11-2021,9.657,11.1892,13.1399,,,5.6891,1.5011,1.5017,0.00813,0.02286,1.1232,10.561,8.4616,7.7686,2.6369,31.8318,1.132,0.05672,2.2479,0.13387,2.5744,13.6411
05-11-2021,9.6884,11.199,13.1956,,,5.6938,1.506,1.5034,0.00814,0.02294,1.1259,10.5829,8.4751,7.7968,2.6347,31.9303,1.1333,0.05674,2.2502,0.13447,2.5828,13.6746
06-11-2021,,,,,,,,,,,,,,,,,,,,,,
07-11-2021,,,,,,,,,,,,,,,,,,,,,,
08-11-2021,9.7,11.1995,13.0355,,,5.6979,1.5068,1.5035,0.00813,0.02297,1.124,10.5813,8.5045,7.7698,2.6376,31.9657,1.1282,0.05675,2.2503,0.13455,2.5861,13.6721
09-11-2021,9.6848,11.2013,13.0434,,,5.6949,1.5056,1.5036,0.00814,0.02293,1.1219,10.566,8.5129,7.7694,2.6431,31.9148,1.1305,0.05651,2.2507,0.13492,2.5822,13.6644
10-11-2021,9.7029,11.2469,13.1513,,,5.7181,1.5094,1.5098,0.0082,0.02297,1.1289,10.6013,8.5745,7.7895,2.65,31.9845,1.14,0.05627,2.26,0.13569,2.5871,13.7132
11-11-2021,9.7812,11.3156,13.2194,,,5.7531,1.5218,1.519,0.00825,0.02316,1.132,10.6901,8.625,7.8638,2.6712,32.2406,1.1439,0.05635,2.2736,0.13749,2.6079,13.8099
12-11-2021,9.917,11.3726,13.2646,,,5.7823,1.5405,1.5268,0.00834,0.02348,1.1334,10.7565,8.6771,7.901,2.7084,32.6374,1.1412,0.05677,2.2855,0.13861,2.6441,13.9405
13-11-2021,,,,,,,,,,,,,,,,,,,,,,
14-11-2021,,,,,,,,,,,,,,,,,,,,,,
15-11-2021,9.9105,11.3448,13.2486,,,5.7681,1.5434,1.5231,0.00836,0.02346,1.1299,10.7218,8.6669,7.863,2.7067,32.6086,1.139,0.05607,2.2804,0.13686,2.6424,13.9262
16-11-2021,9.9804,11.4282,13.3758,,,5.8104,1.555,1.5343,0.00842,0.02363,1.1359,10.8225,8.7414,7.9562,2.721,32.8502,1.1487,0.05668,2.2965,0.13721,2.661,14.031
17-11-2021,10.1671,11.5606,13.6541,,,5.8774,1.5841,1.5521,0.00856,0.02407,1.1493,10.9483,8.8801,8.1081,2.7738,33.4332,1.1659,0.05788,2.3228,0.13915,2.7106,14.2615
18-11-2021,10.3993,11.7627,13.9566,,,5.9803,1.6203,1.5793,0.00875,0.02462,1.1668,11.1436,9.0349,8.27,2.8302,34.169,1.1867,0.05905,2.3636,0.14215,2.7723,14.5567
19-11-2021,10.6963,12.1224,14.4111,,,6.1637,1.6667,1.6277,0.009,0.02532,1.2022,11.5071,9.3476,8.4743,2.9212,35.1659,1.2186,0.06108,2.4357,0.14619,2.8516,14.9931
20-11-2021,,,,,,,,,,,,,,,,,,,,,,
21-11-2021,,,,,,,,,,,,,,,,,,,,,,
22-11-2021,11.0266,12.4815,14.8155,,,6.3459,1.717,1.6758,0.00923,0.02611,1.2316,11.8716,9.636,8.7238,2.9958,36.2464,1.2419,0.0626,2.5078,0.14998,2.9396,15.4456
23-11-2021,11.1712,12.5938,14.9805,,,6.4031,1.7409,1.6907,0.00936,0.02645,1.2397,12.0001,9.7618,8.8267,3.0485,36.7136,1.2494,0.06357,2.53,0.15023,2.978,15.627
24-11-2021,12.1556,13.6789,16.2331,,,6.9547,1.8926,1.8365,0.01017,0.02878,1.3458,13.0167,10.5604,9.5377,3.316,39.9094,1.3544,0.069,2.7481,0.16149,3.2402,16.9796
25-11-2021,12.6082,14.1524,16.8244,,,7.1953,1.9627,1.9001,0.01056,0.02985,1.3848,13.4557,10.9383,9.9278,3.4432,41.3897,1.4112,0.07152,2.8435,0.1683,3.3609,17.5945
26-11-2021,12.0001,13.464,15.9749,,,6.8455,1.8683,1.8078,0.01002,0.02841,1.3145,12.8247,10.3769,9.4695,3.2773,39.3823,1.3364,0.06801,2.7049,0.15994,3.1988,16.7367
27-11-2021,,,,,,,,,,,,,,,,,,,,,,
28-11-2021,,,,,,,,,,,,,,,,,,,,,,
29-11-2021,12.0786,13.5971,16.0528,,,6.9129,1.8796,1.8255,0.01005,0.0286,1.3178,12.9882,10.5545,9.4601,3.275,39.6721,1.3311,0.06799,2.7316,0.15885,3.2197,16.8734
30-11-2021,12.6595,14.2793,16.8587,,,7.2599,1.9722,1.9171,0.01056,0.02997,1.3801,13.646,11.1362,9.9219,3.4524,41.5972,1.393,0.07138,2.8689,0.16785,3.3746,17.71
01-12-2021,12.9387,14.6798,17.2354,,,7.4634,2.0194,1.9709,0.01082,0.03063,1.4225,14.0402,11.4221,10.1045,3.5336,42.5187,1.424,0.07329,2.9487,0.17196,3.4488,18.1426
02-12-2021,13.3363,15.1049,17.7259,,,7.6797,2.0822,2.028,0.01125,0.03158,1.4719,14.4636,11.7257,10.4477,3.625,43.8301,1.4729,0.07568,3.0348,0.17941,3.5548,18.6818
03-12-2021,13.4067,15.1838,17.812,,,7.7197,2.0916,2.0387,0.01134,0.03174,1.4714,14.5302,11.8216,10.4677,3.6542,44.069,1.4744,0.07556,3.0507,0.18032,3.5736,18.7819
04-12-2021,,,,,,,,,,,,,,,,,,,,,,
05-12-2021,,,,,,,,,,,,,,,,,,,,,,
06-12-2021,13.6801,15.4548,18.1352,,,7.8573,2.1353,2.075,0.01151,0.03239,1.4949,14.825,12.0418,10.6528,3.7103,44.9418,1.4966,0.07693,3.1048,0.18467,3.6467,19.1451
07-12-2021,13.774,15.5503,18.222,,,7.9061,2.1487,2.0878,0.01159,0.03261,1.5028,14.9057,12.1401,10.7399,3.7617,45.2591,1.5008,0.07764,3.1243,0.18576,3.6716,19.2697
08-12-2021,13.6667,15.4101,18.0992,,,7.8344,2.1343,2.069,0.01154,0.03236,1.4982,14.7511,11.9973,10.7383,3.7325,44.8877,1.5056,0.07687,3.0965,0.1829,3.6431,19.1105
09-12-2021,13.6241,15.3754,18.001,,,7.8172,2.1331,2.0644,0.01151,0.03226,1.4934,14.7086,11.9739,10.7657,3.7209,44.7373,1.513,0.07632,3.0898,0.18372,3.6317,19.0598
10-12-2021,13.7432,15.5577,18.1087,,,7.9098,2.152,2.0889,0.01162,0.03254,1.5111,14.8793,12.0755,10.8301,3.7534,45.1283,1.5355,0.07696,3.1257,0.18552,3.6635,19.2406
11-12-2021,,,,,,,,,,,,,,,,,,,,,,
12-12-2021,,,,,,,,,,,,,,,,,,,,,,
13-12-2021,13.8346,15.6094,18.2387,,,7.9365,2.1604,2.0959,0.01165,0.03276,1.5189,14.9331,12.1421,10.8679,3.7784,45.4162,1.5348,0.0774,3.1363,0.18707,3.6879,19.3417
14-12-2021,14.2465,16.0663,18.8303,,,8.1703,2.2261,2.1572,0.01199,0.03373,1.5622,15.3868,12.5081,11.163,3.8624,46.7704,1.582,0.07954,3.228,0.19299,3.7976,19.9206
15-12-2021,14.1745,16.0096,18.7122,,,8.139,2.2153,2.1495,0.01192,0.03356,1.5521,15.3521,12.4454,11.0507,3.8411,46.5246,1.5603,0.0791,3.2164,0.19169,3.7783,19.8279
16-12-2021,14.635,16.494,19.3747,,,8.3858,2.2864,2.2146,0.01226,0.03465,1.5968,15.7961,12.8357,11.3606,3.997,48.0105,1.6034,0.08169,3.3137,0.19715,3.901,20.4604
17-12-2021,15.2118,17.1957,20.1644,,,8.7425,2.3756,2.3088,0.01278,0.03602,1.6709,16.4242,13.2948,11.8747,4.1545,49.8647,1.6883,0.08489,3.4544,0.20575,4.0541,21.2826
18-12-2021,,,,,,,,,,,,,,,,,,,,,,
19-12-2021,,,,,,,,,,,,,,,,,,,,,,
20-12-2021,16.3358,18.5044,21.7046,,,9.408,2.548,2.4846,0.01371,0.03868,1.7983,17.7385,14.3509,12.7482,4.4615,53.5839,1.8114,0.09116,3.7174,0.22029,4.353,22.8797
21-12-2021,17.4731,19.6788,23.0334,4.7304,,10.0056,2.7248,2.6422,0.01458,0.04137,1.9031,18.8734,15.3555,13.5055,4.7374,57.2953,1.9194,0.09749,3.9534,0.23395,4.6548,24.4129
22-12-2021,13.0226,14.7024,17.2084,3.5257,7.5704,7.4746,2.0325,1.974,0.01085,0.03083,1.4193,14.1042,11.4283,10.0543,3.5447,42.7496,1.4415,0.07275,2.9538,0.17515,3.4686,18.2122
23-12-2021,12.4535,14.0483,16.5162,3.3715,7.2888,7.1429,1.9436,1.8864,0.01039,0.02949,1.3569,13.4431,10.8753,9.6346,3.4012,40.8848,1.3923,0.06937,2.8228,0.16774,3.3171,17.4105
24-12-2021,11.4508,12.9683,15.3095,3.1,6.702,6.5932,1.7874,1.7412,0.00959,0.02711,1.2522,12.4172,9.9954,8.917,3.127,37.633,1.2886,0.06377,2.6054,0.15513,3.0496,16.0389
25-12-2021,,,,,,,,,,,,,,,,,,,,,,
26-12-2021,,,,,,,,,,,,,,,,,,,,,,
27-12-2021,11.7278,13.2926,15.6985,3.175,6.864,6.7487,1.8312,1.7848,0.00983,0.02777,1.2863,12.7537,10.2285,9.1426,3.203,38.5462,1.3248,0.06533,2.6705,0.15903,3.1231,16.432
28-12-2021,11.39,12.8903,15.2412,3.0836,6.6664,6.5543,1.7775,1.7308,0.00954,0.02697,1.2431,12.3629,9.9154,8.8679,3.1107,37.4217,1.2796,0.06347,2.5899,0.1543,3.0329,15.9476
29-12-2021,11.8302,13.4,15.8766,3.2028,6.924,6.8076,1.8468,1.7992,0.0099,0.02801,1.2985,12.8722,10.2769,9.2341,3.2309,38.8803,1.3365,0.06589,2.6921,0.15994,3.1498,16.5704
30-12-2021,12.2219,13.8011,16.38,3.3088,7.1533,7.0166,1.9079,1.8533,0.01024,0.02894,1.3412,13.2769,10.6071,9.5169,3.3379,40.1487,1.3815,0.06806,2.7725,0.16484,3.2549,17.0995
31-12-2021,12.9775,14.6823,17.453,3.5134,7.5955,7.4646,2.025,1.9713,0.01085,0.03073,1.4268,14.1207,11.2434,10.1258,3.5443,42.6451,1.4672,0.07227,2.9498,0.17303,3.4568,18.1694
01-01-2022,,,,,,,,,,,,,,,,,,,,,,
02-01-2022,,,,,,,,,,,,,,,,,,,,,,
03-01-2022,13.329,15.0867,17.9667,3.6085,7.8013,7.6704,2.084,2.0254,0.01115,0.03156,1.4659,14.5602,11.5502,10.4579,3.6398,43.8143,1.5078,0.07511,3.0316,0.17697,3.5501,18.6722
04-01-2022,13.4221,15.2342,18.1055,3.6337,7.8557,7.7456,2.0999,2.0453,0.01119,0.03178,1.4751,14.6684,11.6229,10.5724,3.6657,44.1236,1.518,0.07575,3.0614,0.17924,3.5756,18.8204
05-01-2022,13.1873,14.8902,17.7619,3.5702,7.7183,7.5702,2.0571,1.9988,0.01096,0.03122,1.4427,14.3268,11.3531,10.3353,3.6016,43.3187,1.4833,0.07421,2.992,0.17509,3.5118,18.4448
06-01-2022,13.3687,15.1137,18.0669,3.6193,7.8245,7.6841,2.0872,2.0287,0.0111,0.03165,1.4671,14.5704,11.5097,10.499,3.6511,43.9256,1.5075,0.07521,3.0378,0.17558,3.5591,18.7129
07-01-2022,13.6352,15.4105,18.397,3.6914,7.9805,7.8349,2.1264,2.0683,0.01126,0.03228,1.4852,14.8056,11.7437,10.6466,3.7202,44.7894,1.5299,0.07673,3.0992,0.1769,3.632,19.0797
08-01-2022,,,,,,,,,,,,,,,,,,,,,,
09-01-2022,,,,,,,,,,,,,,,,,,,,,,
10-01-2022,13.7526,15.5501,18.5989,3.7232,8.0492,7.9057,2.145,2.0874,0.01136,0.03256,1.5012,14.8939,11.8429,10.7999,3.756,45.1741,1.5464,0.07745,3.1276,0.18009,3.6638,19.2505
11-01-2022,13.7195,15.5443,18.6072,3.7142,8.0205,7.9029,2.1407,2.0865,0.0114,0.03248,1.5043,14.8593,11.8364,10.8468,3.7411,45.0875,1.5502,0.07723,3.1263,0.18177,3.6549,19.2244
12-01-2022,13.7314,15.5689,18.6418,3.7175,8.0368,7.9157,2.1426,2.0896,0.01144,0.03251,1.5054,14.7954,11.8768,10.8441,3.7502,45.1298,1.5502,0.0773,3.1306,0.18234,3.6582,19.2506
